id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
337404,Cruella,"Comedy,Crime",en,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",309.589,5/26/2021,8.1,7282
694254,Baggio: The Divine Ponytail,Drama,it,"A chronicle biopic of the 22-year career of soccer star Roberto Baggio, including depictions of his difficult debut as a player, his deep rifts with some of his coaches, his triumph over injuries and personal discovery of Buddism.",15.218,5/26/2021,6.5,351
523936,Meander,"Horror,Science Fiction,Drama,Thriller",fr,"After getting a car ride from an unknown man, Lisa wakes up in a tube. On her arm is strapped a bracelet with a countdown. She quickly understands that every 8 minutes, fire burns an occupied section. She has no choice but to crawl into safe sections to survive. To know why she’s there and how to get out, Lisa will have to face the memories of her dead daughter…",176.286,5/26/2021,6.1,264
423108,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller",en,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",309.43,5/25/2021,7.6,4548
520763,A Quiet Place Part II,"Science Fiction,Thriller,Horror",en,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",252.866,5/21/2021,7.6,4529
637693,Spirit Untamed,"Animation,Adventure,Family,Western",en,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,150.453,5/20/2021,7.5,394
385128,F9,"Action,Crime,Thriller",en,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,238.641,5/19/2021,7.3,5527
726684,Miraculous World: Shanghai – The Legend of Ladydragon,"Animation,Family,Adventure,Fantasy,Action,TV Movie",fr,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",268.031,5/15/2021,7.9,459
503736,Army of the Dead,"Action,Crime,Horror,Thriller",en,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",131.668,5/14/2021,6.3,3142
520663,The Woman in the Window,"Drama,Crime,Mystery,Thriller",en,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,23.639,5/14/2021,6.1,1517
823855,I Am All Girls,"Crime,Drama,Mystery,Thriller",en,A special crimes investigator forms an unlikely bond with a serial killer to bring down a global child sex trafficking syndicate.,44.808,5/14/2021,6.7,214
534072,Great White,"Horror,Thriller",en,"A sea plane is destroyed in a freak accident, five people find themselves drifting on a raft. At the mercy of the tide and with no hope of rescue, the helpless situation takes a horrifying turn when they are terrorized by a ravenous great white.",19.536,5/13/2021,5.4,276
602734,Spiral: From the Book of Saw,"Horror,Crime,Mystery",en,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",128.278,5/12/2021,6.1,1302
471498,Oxygen,"Science Fiction,Thriller,Horror",fr,"A woman wakes in a cryogenic chamber with no recollection of how she got there, and must find a way out before running out of air.",44.5,5/12/2021,6.6,1051
578701,Those Who Wish Me Dead,Thriller,en,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.",74.789,5/5/2021,6.8,1184
811367,22 vs. Earth,"Family,Comedy,Fantasy,Animation",en,"Set before the events of ‘Soul’, 22 refuses to go to Earth, enlisting a gang of 5 new souls in attempt of rebellion. However, 22’s subversive plot leads to a surprising revelation about the meaning of life.",104.509,4/30/2021,7.1,299
808023,The Virtuoso,"Thriller,Crime",en,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.,52.952,4/30/2021,6.1,265
567189,Tom Clancy's Without Remorse,"Action,Thriller",en,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,98.968,4/29/2021,7.1,1974
631060,Things Heard & Seen,Horror,en,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle property—and in her marriage to George.",15.328,4/29/2021,5.8,718
605286,Si vive una volta sola,Comedy,it,"Umberto, Lucia and Corrado discover that their co-worker and friend Umberto is terminally ill, but they can't bring themselves to tell him. They decide instead to organize him an unforgettable holiday trip to the South.",5.968,4/28/2021,5.6,206
736069,Justice Society: World War II,"Animation,War,Science Fiction",en,"When the Flash finds himself dropped into the middle of World War II, he joins forces with Wonder Woman and her top-secret team known as the Justice Society of America.",71.426,4/27/2021,7.6,402
602063,Rurouni Kenshin: The Final,"Action,Adventure,Drama",ja,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge.",62.242,4/23/2021,7.9,329
637649,Wrath of Man,"Action,Crime,Thriller",en,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",222.541,4/22/2021,7.7,3780
501929,The Mitchells vs. the Machines,"Animation,Adventure,Comedy",en,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",35.807,4/22/2021,8,2046
748853,In the Earth,"Horror,Science Fiction,Thriller",en,"As a deadly virus ravages the world, Dr. Martin Lowery embarks on a mission to reach test site ATU327A, a research hub deep in the Arboreal Forest. The arduous journey, guided by park scout Alma, is set back by a nighttime attack that leaves the two bruised and shoeless. When they run into Zach, a man living off the grid, they gratefully accept his help. Zach’s intentions aren’t exactly what they seem, however, and a path out of the forest and into safety quickly fades as the line between myth and science blurs.",12.052,4/16/2021,5.8,270
589761,Chernobyl: Abyss,"Drama,History,Adventure",ru,The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,247.815,4/15/2021,6.2,380
615678,Thunder Force,"Action,Adventure,Comedy,Science Fiction",en,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",61.249,4/9/2021,5.7,985
787428,Two Distant Strangers,Drama,en,A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,8.334,4/9/2021,7.3,284
597890,Voyagers,"Science Fiction,Thriller",en,"With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.",81.655,4/8/2021,6.1,543
